date,country_imf,y_log_exports,pred_log_exports,residual,residual_z,gnn_anomaly
2023-01-01,Australia,21.652070999145508,21.761247634887695,-0.1091766357421875,-0.4395664185057575,False
2023-01-01,Belgium,22.030214309692383,21.777315139770508,0.252899169921875,2.8196863823252905,True
2023-01-01,Brazil,22.002050399780273,22.14015007019043,-0.13809967041015625,-1.3658846304465178,False
2023-01-01,Canada,24.03975486755371,24.08024787902832,-0.040493011474609375,-0.09863533061568833,False
2023-01-01,Chile,21.168498992919922,21.2103328704834,-0.04183387756347656,0.021565679296206775,False
2023-01-01,"China, People'S Republic Of",23.286670684814453,23.383398056030273,-0.09672737121582031,-0.6417887645454219,False
2023-01-01,Colombia,20.98756980895996,21.105466842651367,-0.11789703369140625,-0.21330678211447904,False
2023-01-01,Dominican Republic,20.73191261291504,20.88934898376465,-0.15743637084960938,-1.8753377364697454,False
2023-01-01,France,21.997512817382812,22.092870712280273,-0.09535789489746094,-0.41597673246690525,False
2023-01-01,Germany,22.59551429748535,22.533985137939453,0.06152915954589844,1.1365083418468025,False
2023-01-01,"Hong Kong Special Administrative Region, People'S Republic Of China",21.17583656311035,21.4311466217041,-0.25531005859375,-0.8499913185507619,False
2023-01-01,India,21.812776565551758,22.118366241455078,-0.3055896759033203,-1.9684725610496725,False
2023-01-01,Ireland,21.206022262573242,21.04015350341797,0.16586875915527344,2.3453836416288807,True
2023-01-01,Israel,20.87097930908203,20.936542510986328,-0.06556320190429688,-0.09853316809099631,False
2023-01-01,Italy,21.614229202270508,21.552579879760742,0.061649322509765625,0.744253203394423,False
2023-01-01,Japan,22.52228355407715,22.53944969177246,-0.0171661376953125,-0.08053615629572833,False
2023-01-01,"Korea, Republic Of",22.396190643310547,22.454692840576172,-0.058502197265625,-0.09173769099742267,False
2023-01-01,Malaysia,21.07840919494629,21.1571102142334,-0.07870101928710938,-0.17920001392385954,False
2023-01-01,Mexico,24.028778076171875,23.96967315673828,0.05910491943359375,2.3869028679533426,True
2023-01-01,Netherlands,22.48280143737793,22.64320945739746,-0.16040802001953125,-1.047401360632651,False
2023-01-01,Saudi Arabia,20.79709815979004,20.938434600830078,-0.14133644104003906,-0.22467545118370955,False
2023-01-01,Singapore,21.860965728759766,22.01536750793457,-0.1544017791748047,-0.7419510037062544,False
2023-01-01,Spain,21.29947280883789,21.5658016204834,-0.2663288116455078,-1.2917117849195572,False
2023-01-01,Switzerland,21.9305362701416,21.595539093017578,0.33499717712402344,1.113352547017988,False
2023-01-01,Taiwan Province Of China,21.812517166137695,22.06525230407715,-0.2527351379394531,-2.0036880695943595,True
2023-01-01,Thailand,20.83722686767578,21.071388244628906,-0.234161376953125,-1.1806298554459607,False
2023-01-01,"Turkiye, Republic Of",20.847475051879883,21.00143814086914,-0.1539630889892578,-0.7164468785571801,False
2023-01-01,United Arab Emirates,21.33097267150879,21.417804718017578,-0.08683204650878906,-0.6083790083813397,False
2023-01-01,United Kingdom,22.681798934936523,22.599287033081055,0.08251190185546875,0.8029529558172323,False
2023-01-01,Vietnam,20.516159057617188,20.566631317138672,-0.050472259521484375,-0.5020786510781159,False
2023-02-01,Australia,21.677888870239258,21.725269317626953,-0.04738044738769531,0.10875698581419364,False
2023-02-01,Belgium,21.902158737182617,21.91576385498047,-0.013605117797851562,0.4096673085740635,False
2023-02-01,Brazil,22.000322341918945,22.0446720123291,-0.04434967041015625,0.11942014151389697,False
2023-02-01,Canada,24.020437240600586,23.98249053955078,0.03794670104980469,1.1553974305869643,False
2023-02-01,Chile,21.033300399780273,21.18408203125,-0.15078163146972656,-0.882282143430992,False
2023-02-01,"China, People'S Republic Of",23.18985939025879,23.2510986328125,-0.06123924255371094,-0.3168952756636451,False
2023-02-01,Colombia,21.161144256591797,21.10132598876953,0.059818267822265625,1.4007028912935686,False
2023-02-01,Dominican Republic,20.75223731994629,20.89165496826172,-0.1394176483154297,-1.6083518518923712,False
2023-02-01,France,22.01058578491211,22.029382705688477,-0.018796920776367188,0.5194946152431029,False
2023-02-01,Germany,22.52094268798828,22.558324813842773,-0.03738212585449219,0.1032886013218574,False
2023-02-01,"Hong Kong Special Administrative Region, People'S Republic Of China",21.798498153686523,21.3294677734375,0.46903038024902344,1.8579752209612825,False
2023-02-01,India,21.818071365356445,21.88540267944336,-0.06733131408691406,-0.12695713435489853,False
2023-02-01,Ireland,21.041318893432617,21.118066787719727,-0.07674789428710938,0.022960074241852063,False
2023-02-01,Israel,20.731517791748047,20.936748504638672,-0.205230712890625,-1.0503633118794793,False
2023-02-01,Italy,21.525047302246094,21.617441177368164,-0.09239387512207031,-0.04806835483496379,False
2023-02-01,Japan,22.573081970214844,22.54789161682129,0.025190353393554688,0.5793435329846647,False
2023-02-01,"Korea, Republic Of",22.327058792114258,22.41068458557129,-0.08362579345703125,-0.3608247035665086,False
2023-02-01,Malaysia,21.035968780517578,21.125730514526367,-0.08976173400878906,-0.26821638977864803,False
2023-02-01,Mexico,23.941425323486328,23.956375122070312,-0.014949798583984375,0.8787177512864461,False
2023-02-01,Netherlands,22.51540756225586,22.61187744140625,-0.09646987915039062,-0.4440904020041772,False
2023-02-01,Saudi Arabia,20.4796199798584,20.877460479736328,-0.3978404998779297,-1.7774937945552443,False
2023-02-01,Singapore,21.957706451416016,21.905109405517578,0.0525970458984375,0.5661709044056968,False
2023-02-01,Spain,21.510547637939453,21.440601348876953,0.0699462890625,1.182227074942516,False
2023-02-01,Switzerland,21.640674591064453,21.74915885925293,-0.10848426818847656,-0.10903892026308153,False
2023-02-01,Taiwan Province Of China,21.864604949951172,21.91399574279785,-0.04939079284667969,-0.24019345494936128,False
2023-02-01,Thailand,21.109018325805664,20.94927406311035,0.1597442626953125,1.7177687634118082,False
2023-02-01,"Turkiye, Republic Of",20.79853057861328,20.96674346923828,-0.168212890625,-0.8011543701879755,False
2023-02-01,United Arab Emirates,21.521129608154297,21.35446548461914,0.16666412353515625,1.791707432454549,False
2023-02-01,United Kingdom,22.558910369873047,22.689746856689453,-0.13083648681640625,-1.228685719712874,False
2023-02-01,Vietnam,20.514328002929688,20.567691802978516,-0.053363800048828125,-0.5159752563829613,False
2023-03-01,Australia,21.816537857055664,21.770599365234375,0.04593849182128906,0.9367847298728971,False
2023-03-01,Belgium,22.162029266357422,21.976089477539062,0.18593978881835938,2.214167473016931,True
2023-03-01,Brazil,22.139020919799805,22.099048614501953,0.03997230529785156,1.4553543591163949,False
2023-03-01,Canada,24.190841674804688,24.120716094970703,0.07012557983398438,1.6698481713589997,False
2023-03-01,Chile,21.395038604736328,21.127063751220703,0.267974853515625,2.5917879831784925,True
2023-03-01,"China, People'S Republic Of",23.35292625427246,23.229642868041992,0.12328338623046875,1.372407680097385,False
2023-03-01,Colombia,21.30400848388672,21.15094757080078,0.1530609130859375,2.247532230961564,True
2023-03-01,Dominican Republic,20.881467819213867,20.89242935180664,-0.010961532592773438,0.295000043367183,False
2023-03-01,France,22.017871856689453,22.07752227783203,-0.059650421142578125,0.02032020576127269,False
2023-03-01,Germany,22.73960304260254,22.597148895263672,0.1424541473388672,1.9818445898893875,False
2023-03-01,"Hong Kong Special Administrative Region, People'S Republic Of China",21.56855010986328,21.585311889648438,-0.01676177978515625,0.04182794547362265,False
2023-03-01,India,22.106884002685547,21.923402786254883,0.18348121643066406,1.8115903341800321,False
2023-03-01,Ireland,21.045997619628906,21.15022850036621,-0.10423088073730469,-0.24011805550932677,False
2023-03-01,Israel,20.898052215576172,20.904993057250977,-0.0069408416748046875,0.3009765616407796,False
2023-03-01,Italy,21.553014755249023,21.671274185180664,-0.11825942993164062,-0.18110789832825547,False
2023-03-01,Japan,22.586353302001953,22.591571807861328,-0.005218505859375,0.10559823257500534,False
2023-03-01,"Korea, Republic Of",22.487384796142578,22.41697120666504,0.07041358947753906,1.28901861727254,False
2023-03-01,Malaysia,21.131906509399414,21.143007278442383,-0.01110076904296875,0.3648452340577603,False
2023-03-01,Mexico,24.100631713867188,24.106220245361328,-0.005588531494140625,1.0693676393151157,False
2023-03-01,Netherlands,22.67409896850586,22.555133819580078,0.11896514892578125,1.5887230571297082,False
2023-03-01,Saudi Arabia,20.847267150878906,20.802873611450195,0.04439353942871094,0.8996924122043021,False
2023-03-01,Singapore,21.848426818847656,21.98198890686035,-0.1335620880126953,-0.6102552969417518,False
2023-03-01,Spain,21.60272216796875,21.557682037353516,0.045040130615234375,0.9989952117958162,False
2023-03-01,Switzerland,21.43830108642578,21.664833068847656,-0.226531982421875,-0.4344201061867873,False
2023-03-01,Taiwan Province Of China,22.05855941772461,21.904434204101562,0.15412521362304688,1.524789885205369,False
2023-03-01,Thailand,21.11733055114746,21.116548538208008,0.000782012939453125,0.5481080153348948,False
2023-03-01,"Turkiye, Republic Of",21.11089515686035,20.937171936035156,0.1737232208251953,1.2314739455833505,False
2023-03-01,United Arab Emirates,21.487043380737305,21.480627059936523,0.00641632080078125,0.2744909062646538,False
2023-03-01,United Kingdom,22.677288055419922,22.61016273498535,0.06712532043457031,0.6564321684164548,False
2023-03-01,Vietnam,20.62492561340332,20.570476531982422,0.05444908142089844,0.0021682890368185945,False
2023-04-01,Australia,21.60501480102539,21.833181381225586,-0.2281665802001953,-1.4953754119469176,False
2023-04-01,Belgium,22.04996109008789,22.098596572875977,-0.04863548278808594,0.0928849839470101,False
2023-04-01,Brazil,21.965755462646484,22.070404052734375,-0.10464859008789062,-0.8359107719943337,False
2023-04-01,Canada,24.09929847717285,24.066823959350586,0.032474517822265625,1.0679124459817264,False
2023-04-01,Chile,21.316469192504883,21.27642059326172,0.04004859924316406,0.7008756763143903,False
2023-04-01,"China, People'S Republic Of",23.29328727722168,23.299400329589844,-0.0061130523681640625,0.18778448439553533,False
2023-04-01,Colombia,21.11125373840332,21.21131706237793,-0.10006332397460938,-0.05134110020358923,False
2023-04-01,Dominican Republic,20.880247116088867,20.874120712280273,0.00612640380859375,0.5481943420788054,False
2023-04-01,France,21.965408325195312,22.050682067871094,-0.08527374267578125,-0.29276205844242065,False
2023-04-01,Germany,22.508716583251953,22.656007766723633,-0.1472911834716797,-1.0448130286679116,False
2023-04-01,"Hong Kong Special Administrative Region, People'S Republic Of China",21.344112396240234,21.58441925048828,-0.24030685424804688,-0.7939014288042576,False
2023-04-01,India,21.901174545288086,21.971153259277344,-0.06997871398925781,-0.14741907207506527,False
2023-04-01,Ireland,21.017122268676758,21.1025447845459,-0.08542251586914062,-0.060076870314214374,False
2023-04-01,Israel,20.657211303710938,20.938419342041016,-0.2812080383300781,-1.5681466394908528,False
2023-04-01,Italy,21.546356201171875,21.666418075561523,-0.12006187438964844,-0.19037877574151119,False
2023-04-01,Japan,22.50639533996582,22.571348190307617,-0.06495285034179688,-0.8250142818971589,False
2023-04-01,"Korea, Republic Of",22.400074005126953,22.44727897644043,-0.04720497131347656,0.02926157831981813,False
2023-04-01,Malaysia,20.966384887695312,21.155794143676758,-0.1894092559814453,-1.070177338245206,False
2023-04-01,Mexico,23.941526412963867,23.993804931640625,-0.05227851867675781,0.1184877271199642,False
2023-04-01,Netherlands,22.63181495666504,22.55113410949707,0.08068084716796875,1.2274779774330695,False
2023-04-01,Saudi Arabia,20.730398178100586,20.889299392700195,-0.15890121459960938,-0.3310086714221687,False
2023-04-01,Singapore,21.927335739135742,21.9278621673584,-0.00052642822265625,0.23045894899612987,False
2023-04-01,Spain,21.49573516845703,21.616981506347656,-0.121246337890625,-0.22435601295955251,False
2023-04-01,Switzerland,21.038366317749023,21.604480743408203,-0.5661144256591797,-1.370429234503839,False
2023-04-01,Taiwan Province Of China,21.882539749145508,21.961654663085938,-0.07911491394042969,-0.4979745476567522,False
2023-04-01,Thailand,20.865509033203125,21.12439727783203,-0.25888824462890625,-1.362572716645225,False
2023-04-01,"Turkiye, Republic Of",20.98987579345703,21.02838706970215,-0.03851127624511719,-0.030147257567748505,False
2023-04-01,United Arab Emirates,21.356626510620117,21.46753692626953,-0.11091041564941406,-0.8363515544037787,False
2023-04-01,United Kingdom,22.617692947387695,22.620208740234375,-0.0025157928466796875,-0.006734682900910699,False
2023-04-01,Vietnam,20.504655838012695,20.60352325439453,-0.09886741638183594,-0.7346634574104657,False
2023-05-01,Australia,21.74622917175293,21.762516021728516,-0.016286849975585938,0.3846534066056947,False
2023-05-01,Belgium,21.96922492980957,22.11060333251953,-0.14137840270996094,-0.745796479227652,False
2023-05-01,Brazil,22.122394561767578,22.08404541015625,0.038349151611328125,1.4296383280100653,False
2023-05-01,Canada,24.156341552734375,24.16204261779785,-0.0057010650634765625,0.4575910911982348,False
2023-05-01,Chile,21.15513801574707,21.293903350830078,-0.1387653350830078,-0.7825930453360803,False
2023-05-01,"China, People'S Republic Of",23.093997955322266,23.307960510253906,-0.21396255493164062,-1.7150757845453362,False
2023-05-01,Colombia,20.9856014251709,21.20326042175293,-0.21765899658203125,-1.1193445389772791,False
2023-05-01,Dominican Republic,20.85097312927246,20.89191436767578,-0.04094123840332031,-0.14921337187439315,False
2023-05-01,France,22.012910842895508,22.057363510131836,-0.044452667236328125,0.20601616237695144,False
2023-05-01,Germany,22.537525177001953,22.602060317993164,-0.06453514099121094,-0.18034972306614674,False
2023-05-01,"Hong Kong Special Administrative Region, People'S Republic Of China",21.349397659301758,21.536298751831055,-0.18690109252929688,-0.594242528104776,False
2023-05-01,India,21.96524429321289,21.988962173461914,-0.023717880249023438,0.21013412494577316,False
2023-05-01,Ireland,21.112730026245117,21.115652084350586,-0.00292205810546875,0.7296504823304861,False
2023-05-01,Israel,20.747713088989258,20.871028900146484,-0.12331581115722656,-0.49211556947536084,False
2023-05-01,Italy,21.43067741394043,21.66706085205078,-0.23638343811035156,-0.7886790190481912,False
2023-05-01,Japan,22.571399688720703,22.51581573486328,0.055583953857421875,1.052851113868308,False
2023-05-01,"Korea, Republic Of",22.38640594482422,22.425146102905273,-0.03874015808105469,0.11992420827590705,False
2023-05-01,Malaysia,21.083467483520508,21.106765747070312,-0.023298263549804688,0.266680080825932,False
2023-05-01,Mexico,24.033065795898438,24.075956344604492,-0.04289054870605469,0.3096814412351052,False
2023-05-01,Netherlands,22.595977783203125,22.64908218383789,-0.053104400634765625,-0.03490008056222926,False
2023-05-01,Saudi Arabia,20.75731658935547,20.87002182006836,-0.11270523071289062,-0.05134849179620707,False
2023-05-01,Singapore,21.832921981811523,21.921064376831055,-0.08814239501953125,-0.3232271196414497,False
2023-05-01,Spain,21.477994918823242,21.609027862548828,-0.13103294372558594,-0.2963549936461598,False
2023-05-01,Switzerland,21.684307098388672,21.296689987182617,0.3876171112060547,1.2583916667165418,False
2023-05-01,Taiwan Province Of China,21.95218276977539,21.939802169799805,0.012380599975585938,0.2955161490304617,False
2023-05-01,Thailand,20.977983474731445,21.05531883239746,-0.07733535766601562,-0.026687713088205948,False
2023-05-01,"Turkiye, Republic Of",20.925724029541016,21.040767669677734,-0.11504364013671875,-0.48509145535729,False
2023-05-01,United Arab Emirates,21.28449821472168,21.44247055053711,-0.1579723358154297,-1.2819309746000447,False
2023-05-01,United Kingdom,22.557024002075195,22.608762741088867,-0.051738739013671875,-0.47546679650595153,False
2023-05-01,Vietnam,20.553585052490234,20.575870513916016,-0.02228546142578125,-0.3666142492344448,False
2023-06-01,Australia,21.778057098388672,21.775497436523438,0.002559661865234375,0.5518802826847539,False
2023-06-01,Belgium,21.964635848999023,22.058542251586914,-0.09390640258789062,-0.31650347706916726,False
2023-06-01,Brazil,22.094539642333984,22.144121170043945,-0.04958152770996094,0.036530513635328096,False
2023-06-01,Canada,24.174875259399414,24.12372589111328,0.05114936828613281,1.3664713460409403,False
2023-06-01,Chile,21.11981201171875,21.274721145629883,-0.1549091339111328,-0.9165245574432759,False
2023-06-01,"China, People'S Republic Of",23.033641815185547,23.195690155029297,-0.16204833984375,-1.2398016267261274,False
2023-06-01,Colombia,20.959745407104492,21.133617401123047,-0.1738719940185547,-0.7216711529207767,False
2023-06-01,Dominican Republic,20.734458923339844,20.863317489624023,-0.1288585662841797,-1.451896484366136,False
2023-06-01,France,22.010080337524414,22.023609161376953,-0.013528823852539062,0.583863620284833,False
2023-06-01,Germany,22.5671329498291,22.575435638427734,-0.008302688598632812,0.40705018418358196,False
2023-06-01,"Hong Kong Special Administrative Region, People'S Republic Of China",21.786897659301758,21.46218490600586,0.32471275329589844,1.3184398258710832,False
2023-06-01,India,21.929948806762695,21.98276138305664,-0.05281257629394531,-0.01474080155525221,False
2023-06-01,Ireland,21.197376251220703,21.221097946166992,-0.023721694946289062,0.5305480460103663,False
2023-06-01,Israel,21.143646240234375,20.882064819335938,0.2615814208984375,2.1309481992145103,True
2023-06-01,Italy,21.443016052246094,21.6196231842041,-0.1766071319580078,-0.48121944430593305,False
2023-06-01,Japan,22.538070678710938,22.566774368286133,-0.028703689575195312,-0.26028183290477497,False
2023-06-01,"Korea, Republic Of",22.309303283691406,22.450185775756836,-0.1408824920654297,-0.9740742503560159,False
2023-06-01,Malaysia,21.118404388427734,21.149995803833008,-0.03159141540527344,0.19993698680685623,False
2023-06-01,Mexico,24.029111862182617,24.058692932128906,-0.029581069946289062,0.5807399006206099,False
2023-06-01,Netherlands,22.74343490600586,22.6712646484375,0.07217025756835938,1.1471732970023,False
2023-06-01,Saudi Arabia,20.878999710083008,20.8732967376709,0.005702972412109375,0.6654683517702544,False
2023-06-01,Singapore,22.079519271850586,21.901283264160156,0.1782360076904297,1.3601419734414422,False
2023-06-01,Spain,21.363637924194336,21.58501625061035,-0.22137832641601562,-0.9610160184332438,False
2023-06-01,Switzerland,21.596908569335938,21.503890991210938,0.093017578125,0.4463713233411565,False
2023-06-01,Taiwan Province Of China,21.899110794067383,21.952680587768555,-0.053569793701171875,-0.2764356504140619,False
2023-06-01,Thailand,20.767759323120117,21.059335708618164,-0.2915763854980469,-1.6030954530871409,False
2023-06-01,"Turkiye, Republic Of",20.751873016357422,21.02741813659668,-0.2755451202392578,-1.4391873880623895,False
2023-06-01,United Arab Emirates,21.46938705444336,21.418193817138672,0.0511932373046875,0.6984360496758372,False
2023-06-01,United Kingdom,22.375118255615234,22.580486297607422,-0.2053680419921875,-1.9384224605673155,False
2023-06-01,Vietnam,20.402938842773438,20.57878303527832,-0.1758441925048828,-1.1046101572079265,False
2023-07-01,Australia,21.850114822387695,21.80006980895996,0.050045013427734375,0.9732222831770377,False
2023-07-01,Belgium,21.880224227905273,22.01820182800293,-0.13797760009765625,-0.7150427557816085,False
2023-07-01,Brazil,21.955223083496094,22.10390281677246,-0.1486797332763672,-1.5335072209833103,False
2023-07-01,Canada,24.081993103027344,24.11770248413086,-0.035709381103515625,-0.022158390430977,False
2023-07-01,Chile,21.286109924316406,21.200231552124023,0.08587837219238281,1.0810867317151105,False
2023-07-01,"China, People'S Republic Of",23.102739334106445,23.146459579467773,-0.043720245361328125,-0.15650901879064075,False
2023-07-01,Colombia,21.048171997070312,21.119949340820312,-0.07177734375,0.20555206158662423,False
2023-07-01,Dominican Republic,20.80035972595215,20.845123291015625,-0.04476356506347656,-0.20584931055260405,False
2023-07-01,France,21.98819923400879,22.02435302734375,-0.03615379333496094,0.3074171547507991,False
2023-07-01,Germany,22.52840805053711,22.603952407836914,-0.07554435729980469,-0.29535115664071543,False
2023-07-01,"Hong Kong Special Administrative Region, People'S Republic Of China",21.300931930541992,21.639591217041016,-0.33865928649902344,-1.161594686467428,False
2023-07-01,India,21.89968490600586,21.950353622436523,-0.05066871643066406,0.001829240229666664,False
2023-07-01,Ireland,20.971755981445312,21.201221466064453,-0.22946548461914062,-1.438913733303251,False
2023-07-01,Israel,20.84686279296875,21.011598587036133,-0.1647357940673828,-0.7743915834937518,False
2023-07-01,Italy,21.485153198242188,21.62114715576172,-0.13599395751953125,-0.2723254837128603,False
2023-07-01,Japan,22.5563907623291,22.564678192138672,-0.008287429809570312,0.0577868929049845,False
2023-07-01,"Korea, Republic Of",22.19647789001465,22.353851318359375,-0.15737342834472656,-1.1507009061920557,False
2023-07-01,Malaysia,21.199352264404297,21.16400909423828,0.035343170166015625,0.7386249809217195,False
2023-07-01,Mexico,23.996938705444336,24.025447845458984,-0.028509140014648438,0.6025706335203882,False
2023-07-01,Netherlands,22.700395584106445,22.732576370239258,-0.0321807861328125,0.16253208983793652,False
2023-07-01,Saudi Arabia,20.879379272460938,20.90599250793457,-0.026613235473632812,0.4698332393258834,False
2023-07-01,Singapore,21.89162826538086,22.019624710083008,-0.12799644470214844,-0.5750834067405054,False
2023-07-01,Spain,21.457313537597656,21.514419555664062,-0.05710601806640625,0.2475172520042421,False
2023-07-01,Switzerland,21.28600311279297,21.552101135253906,-0.2660980224609375,-0.5434780842579341,False
2023-07-01,Taiwan Province Of China,21.9677734375,21.929529190063477,0.03824424743652344,0.5198174591634327,False
2023-07-01,Thailand,20.897546768188477,20.946149826049805,-0.048603057861328125,0.1847275338344816,False
2023-07-01,"Turkiye, Republic Of",20.839574813842773,20.935791015625,-0.09621620178222656,-0.3731723481577744,False
2023-07-01,United Arab Emirates,21.432222366333008,21.448057174682617,-0.015834808349609375,0.0638185582055779,False
2023-07-01,United Kingdom,22.43069076538086,22.43236541748047,-0.001674652099609375,0.0012751927955988915,False
2023-07-01,Vietnam,20.38387107849121,20.54129409790039,-0.1574230194091797,-1.0160788814597757,False
2023-08-01,Australia,21.774770736694336,21.851430892944336,-0.07666015625,-0.15104463089359269,False
2023-08-01,Belgium,21.69315528869629,21.93962860107422,-0.2464733123779297,-1.6961779497139116,False
2023-08-01,Brazil,22.04658317565918,22.065759658813477,-0.019176483154296875,0.5182452631840946,False
2023-08-01,Canada,24.164461135864258,24.192472457885742,-0.028011322021484375,0.10091215605446753,False
2023-08-01,Chile,21.233562469482422,21.254932403564453,-0.02136993408203125,0.1913377957184777,False
2023-08-01,"China, People'S Republic Of",23.10123634338379,23.127666473388672,-0.026430130004882812,0.001781826996379901,False
2023-08-01,Colombia,21.071184158325195,21.15168571472168,-0.08050155639648438,0.12631879644647342,False
2023-08-01,Dominican Republic,20.779125213623047,20.84064483642578,-0.061519622802734375,-0.45412611758258536,False
2023-08-01,France,21.98110580444336,22.075679779052734,-0.094573974609375,-0.4063982889215935,False
2023-08-01,Germany,22.63996696472168,22.58732795715332,0.052639007568359375,1.0436424925933263,False
2023-08-01,"Hong Kong Special Administrative Region, People'S Republic Of China",21.543106079101562,21.461374282836914,0.08173179626464844,0.4100488730886417,False
2023-08-01,India,22.058530807495117,21.964271545410156,0.09425926208496094,1.121987652138275,False
2023-08-01,Ireland,21.04537010192871,21.135631561279297,-0.09026145935058594,-0.10639717118025231,False
2023-08-01,Israel,20.765527725219727,20.955698013305664,-0.1901702880859375,-0.9477269420743027,False
2023-08-01,Italy,21.700496673583984,21.596355438232422,0.1041412353515625,0.9628104594923179,False
2023-08-01,Japan,22.597585678100586,22.554597854614258,0.042987823486328125,0.8566136451418831,False
2023-08-01,"Korea, Republic Of",22.42680549621582,22.306947708129883,0.1198577880859375,1.8185921540800418,False
2023-08-01,Malaysia,21.253835678100586,21.23464012145996,0.019195556640625,0.608669361334439,False
2023-08-01,Mexico,24.09303092956543,24.101993560791016,-0.008962631225585938,1.0006513288174148,False
2023-08-01,Netherlands,22.63471794128418,22.814212799072266,-0.17949485778808594,-1.2275019740505597,False
2023-08-01,Saudi Arabia,20.911304473876953,20.92209243774414,-0.0107879638671875,0.5656359028418455,False
2023-08-01,Singapore,22.13449478149414,21.99425506591797,0.14023971557617188,1.120025720974331,False
2023-08-01,Spain,21.530641555786133,21.52635955810547,0.0042819976806640625,0.6991421191643387,False
2023-08-01,Switzerland,21.66980743408203,21.495454788208008,0.17435264587402344,0.6705594914325523,False
2023-08-01,Taiwan Province Of China,22.00042152404785,21.973190307617188,0.027231216430664062,0.4243074470168417,False
2023-08-01,Thailand,21.089000701904297,20.984899520874023,0.10410118103027344,1.3083411878358946,False
2023-08-01,"Turkiye, Republic Of",20.958110809326172,20.950586318969727,0.0075244903564453125,0.243510889668348,False
2023-08-01,United Arab Emirates,21.38707733154297,21.4715518951416,-0.08447456359863281,-0.586058502449485,False
2023-08-01,United Kingdom,22.442461013793945,22.430065155029297,0.012395858764648438,0.13526352162360625,False
